SalesOrderNumber,EnglishProductName,Color,SalesAmount,Profit
SO53814,LL Road Tire,NA,21.49,13.45
SO53814,AWC Logo Cap,Multi,8.99,2.07
SO53815,Touring Tire,NA,28.99,18.15
SO53815,Touring Tire Tube,NA,4.99,3.12
SO53815,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO53815,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53815,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO53816,Touring Tire Tube,NA,4.99,3.12
SO53816,Patch Kit/8 Patches,NA,2.29,1.43
SO53817,Touring Tire Tube,NA,4.99,3.12
SO53817,Patch Kit/8 Patches,NA,2.29,1.43
SO53818,HL Mountain Tire,NA,35.0,21.91
SO53818,Mountain Tire Tube,NA,4.99,3.12
SO53818,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53818,AWC Logo Cap,Multi,8.99,2.07
SO53818,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO53819,Fender Set - Mountain,NA,21.98,13.76
SO53819,Water Bottle - 30 oz.,NA,4.99,3.12
SO53819,Mountain Bottle Cage,NA,9.99,6.25
SO53819,"Classic Vest, S",Blue,63.5,39.75
SO53820,"Mountain-500 Silver, 52",Silver,564.99,256.77
SO53820,Mountain Bottle Cage,NA,9.99,6.25
SO53820,Water Bottle - 30 oz.,NA,4.99,3.12
SO53820,AWC Logo Cap,Multi,8.99,2.07
SO53821,"Mountain-400-W Silver, 42",Silver,769.49,349.71
SO53821,"Women's Mountain Shorts, M",Black,69.99,43.81
SO53822,"Road-250 Black, 44",Black,2443.35,888.4
SO53822,Road Bottle Cage,NA,8.99,5.63
SO53822,Water Bottle - 30 oz.,NA,4.99,3.12
SO53823,"Touring-3000 Yellow, 50",Yellow,742.35,280.91
SO53823,Road Bottle Cage,NA,8.99,5.63
SO53823,Water Bottle - 30 oz.,NA,4.99,3.12
SO53823,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53824,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO53824,Fender Set - Mountain,NA,21.98,13.76
SO53824,"Classic Vest, M",Blue,63.5,39.75
SO53825,"Road-750 Black, 48",Black,539.99,196.34
SO53825,Road Bottle Cage,NA,8.99,5.63
SO53825,Water Bottle - 30 oz.,NA,4.99,3.12
SO53826,"Road-750 Black, 58",Black,539.99,196.34
SO53826,Water Bottle - 30 oz.,NA,4.99,3.12
SO53826,Road Bottle Cage,NA,8.99,5.63
SO53827,"Road-750 Black, 48",Black,539.99,196.34
SO53827,"Classic Vest, S",Blue,63.5,39.75
SO53828,"Touring-1000 Yellow, 50",Yellow,2384.07,902.13
SO53828,Road Bottle Cage,NA,8.99,5.63
SO53828,Water Bottle - 30 oz.,NA,4.99,3.12
SO53828,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53829,"Touring-1000 Blue, 54",Blue,2384.07,902.13
SO53829,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53830,"Road-250 Red, 58",Red,2443.35,888.4
SO53830,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53831,Bike Wash - Dissolver,NA,7.95,4.98
SO53832,HL Mountain Tire,NA,35.0,21.91
SO53832,Mountain Tire Tube,NA,4.99,3.12
SO53832,Fender Set - Mountain,NA,21.98,13.76
SO53833,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53833,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO53834,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO53835,Road Tire Tube,NA,3.99,2.5
SO53835,HL Road Tire,NA,32.6,20.41
SO53835,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO53836,HL Road Tire,NA,32.6,20.41
SO53837,Mountain Tire Tube,NA,4.99,3.12
SO53837,LL Mountain Tire,NA,24.99,15.64
SO53837,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53838,ML Mountain Tire,NA,29.99,18.77
SO53838,Mountain Tire Tube,NA,4.99,3.12
SO53838,All-Purpose Bike Stand,NA,159.0,99.53
SO53839,ML Mountain Tire,NA,29.99,18.77
SO53839,Mountain Tire Tube,NA,4.99,3.12
SO53839,Fender Set - Mountain,NA,21.98,13.76
SO53839,Mountain Bottle Cage,NA,9.99,6.25
SO53839,Water Bottle - 30 oz.,NA,4.99,3.12
SO53840,ML Mountain Tire,NA,29.99,18.77
SO53840,Mountain Tire Tube,NA,4.99,3.12
SO53840,Patch Kit/8 Patches,NA,2.29,1.43
SO53841,Mountain Tire Tube,NA,4.99,3.12
SO53841,ML Mountain Tire,NA,29.99,18.77
SO53841,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53842,Mountain Bottle Cage,NA,9.99,6.25
SO53842,Water Bottle - 30 oz.,NA,4.99,3.12
SO53842,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53843,"Women's Mountain Shorts, L",Black,69.99,43.81
SO53844,Water Bottle - 30 oz.,NA,4.99,3.12
SO53844,Mountain Bottle Cage,NA,9.99,6.25
SO53845,"Women's Mountain Shorts, S",Black,69.99,43.81
SO53845,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO53846,"Women's Mountain Shorts, L",Black,69.99,43.81
SO53847,ML Mountain Tire,NA,29.99,18.77
SO53847,Mountain Tire Tube,NA,4.99,3.12
SO53847,Patch Kit/8 Patches,NA,2.29,1.43
SO53848,Water Bottle - 30 oz.,NA,4.99,3.12
SO53849,ML Road Tire,NA,24.99,15.64
SO53849,Patch Kit/8 Patches,NA,2.29,1.43
SO53850,Water Bottle - 30 oz.,NA,4.99,3.12
SO53850,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53850,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO53850,AWC Logo Cap,Multi,8.99,2.07
SO53851,ML Mountain Tire,NA,29.99,18.77
SO53851,Mountain Tire Tube,NA,4.99,3.12
SO53851,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53851,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO53852,HL Mountain Tire,NA,35.0,21.91
SO53852,Mountain Tire Tube,NA,4.99,3.12
SO53852,Fender Set - Mountain,NA,21.98,13.76
SO53852,Mountain Bottle Cage,NA,9.99,6.25
SO53852,Water Bottle - 30 oz.,NA,4.99,3.12
SO53852,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO53853,"Mountain-500 Black, 40",Black,539.99,245.41
SO53853,Fender Set - Mountain,NA,21.98,13.76
SO53853,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53854,"Road-250 Black, 48",Black,2443.35,888.4
SO53854,Road Bottle Cage,NA,8.99,5.63
SO53855,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO53855,Mountain Bottle Cage,NA,9.99,6.25
SO53855,Water Bottle - 30 oz.,NA,4.99,3.12
SO53855,Patch Kit/8 Patches,NA,2.29,1.43
SO53856,"Mountain-200 Black, 46",Black,2294.99,1043.01
SO53856,Hitch Rack - 4-Bike,NA,120.0,75.12
SO53857,"Mountain-200 Black, 46",Black,2294.99,1043.01
SO53857,Mountain Bottle Cage,NA,9.99,6.25
SO53857,Water Bottle - 30 oz.,NA,4.99,3.12
SO53857,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO53858,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO53858,Fender Set - Mountain,NA,21.98,13.76
SO53859,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO53859,Fender Set - Mountain,NA,21.98,13.76
SO53859,"Half-Finger Gloves, M",Black,24.49,15.33
SO53860,"Touring-3000 Yellow, 44",Yellow,742.35,280.91
SO53860,AWC Logo Cap,Multi,8.99,2.07
SO53861,"Touring-3000 Yellow, 62",Yellow,742.35,280.91
SO53861,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53862,"Road-350-W Yellow, 44",Yellow,1700.99,618.48
SO53862,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53863,"Road-750 Black, 52",Black,539.99,196.34
SO53863,Water Bottle - 30 oz.,NA,4.99,3.12
SO53863,Road Bottle Cage,NA,8.99,5.63
SO53864,"Road-750 Black, 58",Black,539.99,196.34
SO53865,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO53866,"Mountain-200 Silver, 38",Silver,2319.99,1054.37
SO53866,Water Bottle - 30 oz.,NA,4.99,3.12
SO53866,Mountain Bottle Cage,NA,9.99,6.25
SO53866,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53867,"Touring-1000 Blue, 50",Blue,2384.07,902.13
SO53867,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53868,"Touring-1000 Yellow, 50",Yellow,2384.07,902.13
SO53869,"Road-750 Black, 52",Black,539.99,196.34
SO53869,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53870,"Road-750 Black, 58",Black,539.99,196.34
SO53870,LL Road Tire,NA,21.49,13.45
SO53870,Road Tire Tube,NA,3.99,2.5
SO53870,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53871,"Road-750 Black, 48",Black,539.99,196.34
SO53871,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53872,"Road-750 Black, 44",Black,539.99,196.34
SO53872,LL Road Tire,NA,21.49,13.45
SO53872,Road Tire Tube,NA,3.99,2.5
SO53872,Patch Kit/8 Patches,NA,2.29,1.43
SO53873,"Touring-1000 Blue, 50",Blue,2384.07,902.13
SO53873,Road Bottle Cage,NA,8.99,5.63
SO53873,Water Bottle - 30 oz.,NA,4.99,3.12
SO53873,AWC Logo Cap,Multi,8.99,2.07
SO53874,"Road-550-W Yellow, 48",Yellow,1120.49,407.41
SO53874,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO53875,"Road-550-W Yellow, 48",Yellow,1120.49,407.41
SO53875,ML Road Tire,NA,24.99,15.64
SO53875,Patch Kit/8 Patches,NA,2.29,1.43
SO53875,Bike Wash - Dissolver,NA,7.95,4.98
SO53876,"Mountain-200 Silver, 46",Silver,2319.99,1054.37
SO53876,Mountain Bottle Cage,NA,9.99,6.25
SO53876,Water Bottle - 30 oz.,NA,4.99,3.12
SO53877,"Mountain-200 Black, 38",Black,2294.99,1043.01
SO53877,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53878,"Mountain-200 Black, 38",Black,2294.99,1043.01
SO53878,Mountain Tire Tube,NA,4.99,3.12
SO53878,HL Mountain Tire,NA,35.0,21.91
SO53878,Fender Set - Mountain,NA,21.98,13.76
SO53879,LL Road Tire,NA,21.49,13.45
SO53880,HL Mountain Tire,NA,35.0,21.91
SO53881,Bike Wash - Dissolver,NA,7.95,4.98
SO53882,Touring Tire,NA,28.99,18.15
SO53882,Touring Tire Tube,NA,4.99,3.12
SO53882,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO53883,"Road-250 Black, 52",Black,2443.35,888.4
SO53883,AWC Logo Cap,Multi,8.99,2.07
SO53883,HL Road Tire,NA,32.6,20.41
SO53884,Patch Kit/8 Patches,NA,2.29,1.43
SO53885,ML Road Tire,NA,24.99,15.64
SO53885,Patch Kit/8 Patches,NA,2.29,1.43
SO53886,Patch Kit/8 Patches,NA,2.29,1.43
SO53887,Mountain Tire Tube,NA,4.99,3.12
SO53887,LL Mountain Tire,NA,24.99,15.64
SO53887,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53888,ML Mountain Tire,NA,29.99,18.77
SO53888,Mountain Tire Tube,NA,4.99,3.12
SO53888,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53889,Mountain Bottle Cage,NA,9.99,6.25
SO53890,Mountain Bottle Cage,NA,9.99,6.25
SO53890,Water Bottle - 30 oz.,NA,4.99,3.12
SO53890,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53891,"Women's Mountain Shorts, L",Black,69.99,43.81
SO53892,"Women's Mountain Shorts, L",Black,69.99,43.81
SO53893,Water Bottle - 30 oz.,NA,4.99,3.12
SO53893,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53893,"Half-Finger Gloves, M",Black,24.49,15.33
SO53894,Water Bottle - 30 oz.,NA,4.99,3.12
SO53894,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53895,Water Bottle - 30 oz.,NA,4.99,3.12
SO53895,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53895,AWC Logo Cap,Multi,8.99,2.07
SO53895,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO53896,Mountain Tire Tube,NA,4.99,3.12
SO53896,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53897,Mountain Tire Tube,NA,4.99,3.12
SO53897,"Racing Socks, M",White,8.99,5.63
SO53898,Fender Set - Mountain,NA,21.98,13.76
SO53898,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53899,Mountain Tire Tube,NA,4.99,3.12
SO53899,"Half-Finger Gloves, M",Black,24.49,15.33
SO53899,Fender Set - Mountain,NA,21.98,13.76
SO53900,Fender Set - Mountain,NA,21.98,13.76
SO53900,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53900,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO53901,Mountain Tire Tube,NA,4.99,3.12
SO53901,LL Mountain Tire,NA,24.99,15.64
SO53901,Bike Wash - Dissolver,NA,7.95,4.98
SO53902,Mountain Tire Tube,NA,4.99,3.12
SO53903,LL Mountain Tire,NA,24.99,15.64
SO53904,Road Tire Tube,NA,3.99,2.5
SO53904,LL Road Tire,NA,21.49,13.45
SO53904,AWC Logo Cap,Multi,8.99,2.07
SO53905,Water Bottle - 30 oz.,NA,4.99,3.12
SO53906,HL Mountain Tire,NA,35.0,21.91
SO53907,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO53908,"Mountain-200 Silver, 42",Silver,2319.99,1054.37
SO53908,AWC Logo Cap,Multi,8.99,2.07
SO53908,Fender Set - Mountain,NA,21.98,13.76
SO53909,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO53909,Mountain Bottle Cage,NA,9.99,6.25
SO53909,Water Bottle - 30 oz.,NA,4.99,3.12
SO53909,Hitch Rack - 4-Bike,NA,120.0,75.12
SO53910,"Road-350-W Yellow, 40",Yellow,1700.99,618.48
SO53910,ML Road Tire,NA,24.99,15.64
SO53910,Road Tire Tube,NA,3.99,2.5
SO53910,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53911,"Touring-1000 Blue, 46",Blue,2384.07,902.13
SO53911,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53912,"Road-250 Black, 52",Black,2443.35,888.4
SO53912,HL Road Tire,NA,32.6,20.41
SO53912,Patch Kit/8 Patches,NA,2.29,1.43
SO53913,"Mountain-500 Silver, 44",Silver,564.99,256.77
SO53913,LL Mountain Tire,NA,24.99,15.64
SO53913,Mountain Tire Tube,NA,4.99,3.12
SO53913,Patch Kit/8 Patches,NA,2.29,1.43
SO53914,"Touring-3000 Yellow, 58",Yellow,742.35,280.91
SO53914,AWC Logo Cap,Multi,8.99,2.07
SO53915,"Mountain-200 Black, 38",Black,2294.99,1043.01
SO53916,"Mountain-200 Black, 38",Black,2294.99,1043.01
SO53916,Fender Set - Mountain,NA,21.98,13.76
SO53916,"Half-Finger Gloves, M",Black,24.49,15.33
SO53916,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO53917,"Road-550-W Yellow, 42",Yellow,1120.49,407.41
SO53917,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53918,"Road-750 Black, 52",Black,539.99,196.34
SO53918,Water Bottle - 30 oz.,NA,4.99,3.12
SO53918,Road Bottle Cage,NA,8.99,5.63
SO53918,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53918,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO53918,"Half-Finger Gloves, S",Black,24.49,15.33
SO53919,"Touring-1000 Yellow, 50",Yellow,2384.07,902.13
SO53919,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53920,"Road-550-W Yellow, 40",Yellow,1120.49,407.41
SO53920,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53921,"Road-550-W Yellow, 38",Yellow,1120.49,407.41
SO53921,"Short-Sleeve Classic Jersey, XL",Yellow,53.99,12.42
SO53922,"Half-Finger Gloves, M",Black,24.49,15.33
SO53922,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53923,Fender Set - Mountain,NA,21.98,13.76
SO53924,LL Road Tire,NA,21.49,13.45
SO53924,Road Tire Tube,NA,3.99,2.5
SO53925,"Women's Mountain Shorts, L",Black,69.99,43.81
SO53926,"Women's Mountain Shorts, M",Black,69.99,43.81
SO53926,AWC Logo Cap,Multi,8.99,2.07
SO53926,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO53927,Mountain Bottle Cage,NA,9.99,6.25
SO53927,Water Bottle - 30 oz.,NA,4.99,3.12
SO53927,"Half-Finger Gloves, S",Black,24.49,15.33
SO53928,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO53928,"Half-Finger Gloves, M",Black,24.49,15.33
SO53929,Road Tire Tube,NA,3.99,2.5
SO53929,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53930,Touring Tire Tube,NA,4.99,3.12
SO53931,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO53932,Touring Tire,NA,28.99,18.15
SO53933,LL Road Tire,NA,21.49,13.45
SO53933,Road Tire Tube,NA,3.99,2.5
SO53933,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO53933,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO53934,HL Road Tire,NA,32.6,20.41
SO53935,ML Mountain Tire,NA,29.99,18.77
SO53936,Road Tire Tube,NA,3.99,2.5
SO53936,HL Road Tire,NA,32.6,20.41
SO53936,Bike Wash - Dissolver,NA,7.95,4.98
SO53937,ML Mountain Tire,NA,29.99,18.77
SO53937,Mountain Tire Tube,NA,4.99,3.12
SO53938,ML Mountain Tire,NA,29.99,18.77
SO53938,Mountain Tire Tube,NA,4.99,3.12
SO53938,Patch Kit/8 Patches,NA,2.29,1.43
SO53939,Mountain Bottle Cage,NA,9.99,6.25
SO53939,Water Bottle - 30 oz.,NA,4.99,3.12
SO53940,Mountain Bottle Cage,NA,9.99,6.25
SO53940,Water Bottle - 30 oz.,NA,4.99,3.12
SO53941,AWC Logo Cap,Multi,8.99,2.07
SO53941,"Women's Mountain Shorts, L",Black,69.99,43.81
SO53942,Water Bottle - 30 oz.,NA,4.99,3.12
SO53942,Mountain Bottle Cage,NA,9.99,6.25
SO53942,Hitch Rack - 4-Bike,NA,120.0,75.12
SO53943,"Racing Socks, L",White,8.99,5.63
SO53943,"Women's Mountain Shorts, M",Black,69.99,43.81
SO53944,"Women's Mountain Shorts, L",Black,69.99,43.81
SO53944,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO53945,Water Bottle - 30 oz.,NA,4.99,3.12
SO53946,Mountain Tire Tube,NA,4.99,3.12
SO53946,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53946,"Half-Finger Gloves, L",Black,24.49,15.33
SO53947,Mountain Tire Tube,NA,4.99,3.12
SO53947,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53947,"Half-Finger Gloves, L",Black,24.49,15.33
SO53948,HL Mountain Tire,NA,35.0,21.91
SO53949,ML Road Tire,NA,24.99,15.64
SO53949,Road Tire Tube,NA,3.99,2.5
SO53949,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53950,LL Mountain Tire,NA,24.99,15.64
SO53950,Mountain Tire Tube,NA,4.99,3.12
SO53950,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53951,Water Bottle - 30 oz.,NA,4.99,3.12
SO53951,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53951,AWC Logo Cap,Multi,8.99,2.07
SO53952,ML Mountain Tire,NA,29.99,18.77
SO53952,Mountain Tire Tube,NA,4.99,3.12
SO53952,Bike Wash - Dissolver,NA,7.95,4.98
SO53953,LL Road Tire,NA,21.49,13.45
SO53953,Road Tire Tube,NA,3.99,2.5
SO53953,AWC Logo Cap,Multi,8.99,2.07
SO53953,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53954,Road Tire Tube,NA,3.99,2.5
SO53954,LL Road Tire,NA,21.49,13.45
SO53954,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53955,Road Tire Tube,NA,3.99,2.5
SO53955,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO53956,ML Mountain Tire,NA,29.99,18.77
SO53956,Mountain Tire Tube,NA,4.99,3.12
SO53956,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53956,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO53957,Touring Tire,NA,28.99,18.15
SO53957,Touring Tire Tube,NA,4.99,3.12
SO53957,"Long-Sleeve Logo Jersey, M",Multi,49.99,11.5
SO53958,HL Mountain Tire,NA,35.0,21.91
SO53958,Patch Kit/8 Patches,NA,2.29,1.43
SO53959,Mountain Tire Tube,NA,4.99,3.12
SO53959,HL Mountain Tire,NA,35.0,21.91
SO53959,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53960,"Classic Vest, M",Blue,63.5,39.75
SO53960,Fender Set - Mountain,NA,21.98,13.76
SO53961,Fender Set - Mountain,NA,21.98,13.76
SO53961,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO53962,Fender Set - Mountain,NA,21.98,13.76
SO53962,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO53963,Fender Set - Mountain,NA,21.98,13.76
SO53963,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53963,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO53964,"Mountain-200 Black, 38",Black,2294.99,1043.01
SO53964,HL Mountain Tire,NA,35.0,21.91
SO53964,Mountain Tire Tube,NA,4.99,3.12
SO53964,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53965,"Mountain-200 Black, 46",Black,2294.99,1043.01
SO53965,Fender Set - Mountain,NA,21.98,13.76
SO53966,"Mountain-400-W Silver, 46",Silver,769.49,349.71
SO53966,"Women's Mountain Shorts, M",Black,69.99,43.81
SO53967,"Road-750 Black, 52",Black,539.99,196.34
SO53967,Road Bottle Cage,NA,8.99,5.63
SO53967,Water Bottle - 30 oz.,NA,4.99,3.12
SO53968,"Road-750 Black, 44",Black,539.99,196.34
SO53969,"Road-250 Black, 52",Black,2443.35,888.4
SO53969,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53969,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO53969,"Half-Finger Gloves, S",Black,24.49,15.33
SO53970,"Road-250 Black, 44",Black,2443.35,888.4
SO53970,Road Bottle Cage,NA,8.99,5.63
SO53970,Water Bottle - 30 oz.,NA,4.99,3.12
SO53970,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO53970,AWC Logo Cap,Multi,8.99,2.07
SO53970,"Long-Sleeve Logo Jersey, L",Multi,49.99,11.5
SO53971,"Mountain-200 Black, 42",Black,2294.99,1043.01
SO53971,Mountain Bottle Cage,NA,9.99,6.25
SO53971,Water Bottle - 30 oz.,NA,4.99,3.12
SO53971,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO53972,"Mountain-200 Black, 38",Black,2294.99,1043.01
SO53973,"Touring-1000 Blue, 46",Blue,2384.07,902.13
SO53973,Road Bottle Cage,NA,8.99,5.63
SO53973,Water Bottle - 30 oz.,NA,4.99,3.12
SO53973,Hydration Pack - 70 oz.,Silver,54.99,34.42
SO53974,"Touring-1000 Blue, 60",Blue,2384.07,902.13
SO53974,Touring Tire,NA,28.99,18.15
SO53974,"Half-Finger Gloves, S",Black,24.49,15.33
SO53974,Touring Tire Tube,NA,4.99,3.12
SO53975,"Touring-1000 Blue, 50",Blue,2384.07,902.13
SO53975,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53976,"Touring-1000 Blue, 46",Blue,2384.07,902.13
SO53977,"Road-550-W Yellow, 48",Yellow,1120.49,407.41
SO53977,"Sport-100 Helmet, Black",Black,34.99,21.9
SO53978,"Mountain-200 Silver, 42",Silver,2319.99,1054.37
SO53978,Mountain Bottle Cage,NA,9.99,6.25
SO53978,Water Bottle - 30 oz.,NA,4.99,3.12
SO53978,"Half-Finger Gloves, S",Black,24.49,15.33
SO53979,"Mountain-200 Silver, 42",Silver,2319.99,1054.37
SO53979,Mountain Bottle Cage,NA,9.99,6.25
SO53980,Bike Wash - Dissolver,NA,7.95,4.98
SO53981,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO53982,ML Road Tire,NA,24.99,15.64
SO53982,Road Tire Tube,NA,3.99,2.5
SO53982,Patch Kit/8 Patches,NA,2.29,1.43
SO53983,LL Road Tire,NA,21.49,13.45
SO53983,Patch Kit/8 Patches,NA,2.29,1.43
SO53984,HL Mountain Tire,NA,35.0,21.91
SO53984,Fender Set - Mountain,NA,21.98,13.76
SO53984,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53985,ML Mountain Tire,NA,29.99,18.77
SO53985,Mountain Tire Tube,NA,4.99,3.12
SO53985,Patch Kit/8 Patches,NA,2.29,1.43
SO53986,Mountain Tire Tube,NA,4.99,3.12
SO53987,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO53987,AWC Logo Cap,Multi,8.99,2.07
SO53988,"Long-Sleeve Logo Jersey, XL",Multi,49.99,11.5
SO53989,"Short-Sleeve Classic Jersey, M",Yellow,53.99,12.42
SO53990,"Short-Sleeve Classic Jersey, L",Yellow,53.99,12.42
SO53990,AWC Logo Cap,Multi,8.99,2.07
SO53991,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO53991,AWC Logo Cap,Multi,8.99,2.07
SO53992,"Short-Sleeve Classic Jersey, S",Yellow,53.99,12.42
SO53993,Road Tire Tube,NA,3.99,2.5
SO53993,Bike Wash - Dissolver,NA,7.95,4.98
SO53994,ML Road Tire,NA,24.99,15.64
SO53995,Touring Tire,NA,28.99,18.15
SO53995,Touring Tire Tube,NA,4.99,3.12
SO53995,Bike Wash - Dissolver,NA,7.95,4.98
SO53996,LL Mountain Tire,NA,24.99,15.64
SO53996,Mountain Tire Tube,NA,4.99,3.12
SO53996,Fender Set - Mountain,NA,21.98,13.76
SO53996,"Sport-100 Helmet, Red",Red,34.99,21.9
SO53997,HL Road Tire,NA,32.6,20.41
SO53997,Road Tire Tube,NA,3.99,2.5
SO53997,Patch Kit/8 Patches,NA,2.29,1.43
SO53997,All-Purpose Bike Stand,NA,159.0,99.53
SO53998,Mountain Tire Tube,NA,4.99,3.12
SO53998,ML Mountain Tire,NA,29.99,18.77
SO53998,Patch Kit/8 Patches,NA,2.29,1.43
SO53999,ML Mountain Tire,NA,29.99,18.77
SO53999,Patch Kit/8 Patches,NA,2.29,1.43
SO54000,"Women's Mountain Shorts, M",Black,69.99,43.81
SO54000,"Racing Socks, M",White,8.99,5.63
SO54001,Water Bottle - 30 oz.,NA,4.99,3.12
SO54001,"Sport-100 Helmet, Black",Black,34.99,21.9
SO54002,Water Bottle - 30 oz.,NA,4.99,3.12
SO54002,Hitch Rack - 4-Bike,NA,120.0,75.12
SO54003,Mountain Tire Tube,NA,4.99,3.12
SO54003,"Sport-100 Helmet, Blue",Blue,34.99,21.9
SO54003,"Long-Sleeve Logo Jersey, S",Multi,49.99,11.5
SO54004,Mountain Tire Tube,NA,4.99,3.12
SO54005,AWC Logo Cap,Multi,8.99,2.07
SO54005,"Women's Mountain Shorts, S",Black,69.99,43.81
SO54006,Fender Set - Mountain,NA,21.98,13.76
SO54006,"Sport-100 Helmet, Black",Black,34.99,21.9
SO54007,"Women's Mountain Shorts, M",Black,69.99,43.81
